,CODE,NOM,DCI1,DOSAGE1,UNITE_DOSAGE1,FORME,PRESENTATION,PPV,PH,PRIX_BR,PRINCEPS_GENERIQUE,TAUX_REMBOURSEMENT
2608,6118000020639,STARPEN,PHENOXYMETHYLPENICILLINE BENZATHINE,1,MUI,COMPRIME PELLICULE,1 BOITE 12 COMPRIME,34.10,21.30,34.10,G,70%
2609,6118010019326,AVOSTAV,STAVUDINE,30,MG,GELULE,1 BOITE 60 GELULE,337.00,224.00,337.00,G,70%
2610,6118001250097,AVOSTAV,STAVUDINE,30,MG,GELULE,1 BOITE 60 GELULE,337.00,224.00,337.00,G,70%
2611,6118000160571,CUTIVATE,FLUTICASONE,50,MG,CREME,1 TUBE 15 G,24.50,16.20,24.50,P,0%
2612,6118000070405,FLOXIL,FLUCLOXACILLINE,500,MG,GELULE,1 BOITE 16 GELULE,79.30,49.40,79.30,G,70%
2613,6118000190493,HEXAPNEUMINE AD,BICLOTYMOL,nan,nan,SUPPOSITOIRE,1 BOITE 6 SUPPOSITOIRE,17.85,11.80,17.85,G,0%
2614,6118001050284,NEOTIGASON,ACITRETINE,10,MG,GELULE,1 BOITE 30 GELULE,342.20,226.40,342.20,P,0%
2615,6118001110049,FLUORO URACILE ICN,FLUOROURACIL,250,MG,SOLUTION POUR PERFUSION,1 BOITE 12 VIALS,257.00,161.00,257.00,P,70%
2616,6118010125393,TIAFLAM 200MG,ACIDE TIAPROFENIQUE,200,MG,COMPRIME,1 BOITE 10 COMPRIME,20.20,13.40,20.20,G,0%
2617,6118001200122,MONEVA,GESTODENE / ETHINYLESTRADIOL,0.075 / 0.03,MG / MG,COMPRIME ENROBE,1 BOITE 21 COMPRIME ENROBE,62.90,-,62.90,P,0%
2618,6118000190486,HEXAPNEUMINE NR,BICLOTYMOL,nan,nan,SIROP,1 FLACON 100 ML,16.55,10.90,16.55,G,0%
2619,6118001110513,DELTAZINE ADRENALINE,ARTICAINE,72,MG,SOLUTION INJECTABLE,1 BOITE 50 CARTOUCHE,205.00,-,205.00,P,0%
2620,6118001120345,NOVONORM,REPAGLINIDE,2,MG,COMPRIME,1 BOITE 30 COMPRIME,57.60,36.00,57.60,P,70%
2621,6118001180677,COLPOSEPTINE,CHLORQUINALDOL / PROMESTRIENE,200 / 10,MG / MG,COMPRIME GYNECOLOGIQUE,1 BOITE 18 COMPRIME GYNECOLOGIQUE,47.20,31.20,47.20,P,0%
2622,6118001080588,OFLOCET,OFLOXACINE,200,MG,SOLUTION POUR PERFUSION,1 FLACON 40 ML,285.00,189.20,285.00,P,70%
2623,6118001183630,OFLOCET,OFLOXACINE,200,MG,SOLUTION POUR PERFUSION,1 FLACON 40 ML,285.00,189.20,285.00,P,70%
2624,6118000080121,TRISIUM,SULFAMETHOXAZOLE / TRIMETHOPRIME / BROMHEXINE,4 / 800 / 4,G / MG / MG,SUSPENSION BUVABLE,1 FLACON 120 ML,29.50,19.50,29.50,G,0%
2625,6118010023941,CLAVAM,AMOXICILLINE / ACIDE CLAVULANIQUE,250 / 62.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,63.25,-,63.25,G,70%
2626,6118000091172,CLAVAM,AMOXICILLINE / ACIDE CLAVULANIQUE,250 / 62.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 12 SACHET,63.25,-,63.25,G,70%
2627,6118000241126,ADRENALINE 1 MG,EPINEPHRINE,1,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,21.20,14.00,21.20,G,70%
2628,6118001100811,TRIOMUNE 30,STAVUDINE / LAMIVUDINE,30 / 150,MG / MG,COMPRIME,1 BOITE 30 COMPRIME,75.60,47.20,75.60,G,70%
2629,6118001101290,SAFLU,FLUTICASONE / SALMETEROL,250 / 25,µG / µG,SUSPENSION POUR INHALATION,1 FLACON 120 DOSE,195.00,121.90,195.00,G,70%
2630,6118000091042,ALFAMOX,AMOXICILLINE,1,G,COMPRIME,1 BOITE 12 COMPRIME,53.50,33.40,53.50,G,70%
2631,6118000021308,ISONE,PREDNISONE,1,MG,COMPRIME,1 BOITE 30 COMPRIME,12.30,7.70,12.30,G,70%
2632,6118000081609,DOLMAX F.T. 500,PARACETAMOL,500,MG,COMPRIME ORODISPERSIBLE,1 BOITE 12 COMPRIME ORODISPERSIBLE,16.00,10.00,16.00,G,70%
2633,6118001040117,DIGOXINE NATIVELLE,DIGOXINE,0.25,MG,COMPRIME SECABLE,1 BOITE 30 COMPRIME SECABLE,25.00,16.50,25.00,P,70%
2634,6118000010913,ISOPRINOSINE,INOSINE ACEDOBENE DIMEPRANOL,500,MG,COMPRIME SECABLE,1 BOITE 8 COMPRIME,52.50,34.70,52.50,P,0%
2635,6118000020707,APHILAN,BUCLIZINE,25,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME,14.90,9.85,14.90,P,0%
2636,6118001150083,CELESTENE,BETAMETHASONE,4,MG,SOLUTION INJECTABLE,1 BOITE 3 AMPOULE INJECTABLE,49.00,30.50,49.00,P,70%
2637,6118000240235,CALCIDIA,CALCIUM,1540,MG,GRANULE POUR SUSPENSION BUVABLE,1 BOITE 20 SACHET,61.60,38.40,61.60,P,70%
2638,6118000140917,NOVOCLIN 1G/125MG,AMOXICILLINE / ACIDE CLAVULANIQUE,1 / 125,G / MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,188.00,117.10,188.00,G,70%
2639,6118001200184,PHAEVA,GESTODENE / ETHINYLESTRADIOL,0.05 / 0.03,MG / MG,COMPRIME ENROBE,1 BOITE 28 COMPRIME ENROBE,75.40,-,75.40,P,0%
2640,6118000190318,CODETUX ENF,CODEINE,90,%,SIROP,1 FLACON 125 ML,13.35,8.80,13.35,G,0%
2641,6118001021468,EPIRUBICINE MYLAN 2 MG/ML,EPIRUBICINE,10 / 5,MG/ML,SOLUTION POUR PERFUSION,1 BOITE 1 FLACON,74.40,46.50,74.40,G,70%
2642,6118000160663,FLOXAPEN,FLUCLOXACILLINE,125,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,36.70,24.30,29.60,P,70%
2643,6118001020393,MIDAZOLAM MYLAN,MIDAZOLAM,5,MG,SOLUTION INJECTABLE,1 BOITE 10 FLACON 1 ML,-,120.00,120.00,G,0%
2644,6118000070276,CATEX,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,150.00,93.50,150.00,G,70%
2645,6118000090755,RINIAZIDE,RIFAMPICINE / ISONIAZIDE,300 / 150,MG / MG,GELULE,1 BOITE 100 GELULE,305.50,202.10,305.50,G,0%
2646,6118000250043,CARDURA,DOXAZOSINE,2,MG,COMPRIME,1 BOITE 20 COMPRIME,200.20,132.40,200.20,P,0%
2647,6118010116223,TAHOR,ATORVASTATINE,80,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,313.00,208.00,313.00,P,70%
2648,6118001170807,TAHOR,ATORVASTATINE,80,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,313.00,208.00,313.00,P,70%
2649,6118000070221,BIOMOX,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,23.40,14.60,23.40,G,70%
2650,6118010000652,CRESTOR,ROSUVASTATINE,20,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,453.00,300.00,453.00,P,70%
2651,6118001183128,CRESTOR,ROSUVASTATINE,20,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,453.00,300.00,453.00,P,70%
2652,6118001130115,VALDOXAN 25 MG,AGOMELATINE,25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,499.00,330.10,499.00,P,0%
2653,6118010117725,AVANDAMET,ROSIGLITAZONE / METFORMINE,4 / 1000,MG / MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,210.00,138.90,210.00,P,0%
2654,6118001142057,AVANDAMET,ROSIGLITAZONE / METFORMINE,4 / 1000,MG / MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,210.00,138.90,210.00,P,0%
2655,6118001141340,ZEFFIX,LAMIVUDINE,100,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,914.00,632.00,914.00,P,70%
2656,6118010024290,FLEXEN,KETOPROFENE,2.5,%,GEL,1 TUBE 50 G,45.35,-,45.35,P,0%
2657,6118001150632,ARNIGEL,SOUCHE HOMEOPATHIQUE,nan,nan,GEL,1 TUBE 45 G,45.00,29.50,45.00,P,0%
2658,6118001160099,CHIBRO-PROSCAR,FINASTERIDE,5,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,313.40,207.30,313.40,P,0%
2659,6118001180905,DUROGESIC,FENTANYL,75,µG/H,DISPOSITIF TRANSDERMIQUE,1 BOITE 5 PATCH,671.00,444.00,671.00,P,70%
2660,6118000030805,BETADINE SCRUB,POVIDONE IODEE,4,G,SOLUTION MOUSSANTE POUR APPLICATION LOCALE,1 FLACON 125 ML,16.60,11.00,16.60,P,0%
2661,6118001040162,SPREGAL,ESDEPALLETHRINE / BUTOXYDE DE PIPERONYLE,0.63 / 5.04,% / %,SOLUTION POUR APPLICATION LOCALE,1 FLACON 152 G,106.00,70.10,106.00,P,0%
2662,6118000031871,PARASPHAN,PARACETAMOL / ACIDE ACETYLSALICYLIQUE,135 / 265,MG / MG,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,17.30,11.40,17.30,G,0%
2663,6118010019708,CORONAT,CARVEDILOL,25,MG,COMPRIME,1 BOITE 30 COMPRIME,116.90,73.10,116.90,G,70%
2664,6118001250189,CORONAT,CARVEDILOL,25,MG,COMPRIME,1 BOITE 30 COMPRIME,116.90,73.10,116.90,G,70%
2665,6118000041092,DIPREZAR,LOSARTAN / HYDROCHLOROTHIAZIDE,50 / 12.5,MG / MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME,126.00,78.70,126.00,G,70%
2666,6118010035302,TOTAPEN,AMPICILLINE,1,G,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 4 FLACON,51.80,-,51.80,P,70%
2667,6118001020553,BRICANYL LP,TERBUTALINE,5,MG,COMPRIME LP,1 BOITE 30 COMPRIME,47.20,31.20,47.20,P,0%
2668,6118000081357,VISCERALGINE,TIEMONIUM,5,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,17.00,10.60,17.00,P,70%
2669,6118001100927,DOCETAXEL COOPER 20 MG,DOCETAXEL,20,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON .5 ML,842.00,560.00,842.00,G,70%
2670,6118001000272,LEXUS,DOCETAXEL,20,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON .5 ML,1348.00,1079.00,1348.00,G,70%
2671,6118001170517,ZELDOX,ZIPRASIDONE,60,MG,GELULE,1 BOITE 14 GELULE,378.00,250.00,378.00,P,70%
2672,6118001070633,VANCOCINE,VANCOMYCINE,500,MG,LYOPHILISAT POUR PERFUSION,1 BOITE 1 FLACON,244.30,161.60,190.00,P,70%
2673,6118000081647,PULMOFLUIDE ENF,GUAIFENESINE / PHOLCODINE,41 / 19.7,MG / MG,SIROP,1 FLACON 150 ML,11.90,7.90,11.90,P,0%
2674,6118000020264,ISONE,PREDNISONE,50,MG,COMPRIME,1 BOITE 20 COMPRIME,85.80,53.60,85.80,G,70%
2675,6118010115776,DIVARIUS 20 MG,PAROXETINE,20,MG,COMPRIME PELLICULE SECABLE,1 BOITE 14 COMPRIME SECABLE,83.70,52.10,83.70,G,70%
2676,6118001260195,DIVARIUS 20 MG,PAROXETINE,20,MG,COMPRIME PELLICULE SECABLE,1 BOITE 14 COMPRIME SECABLE,83.70,52.10,83.70,G,70%
2677,6118000031451,FUNGILYSE,ECONAZOLE,1,%,CREME,1 TUBE 50 G,30.50,19.00,30.50,G,70%
2678,6118000080282,GENTAGAM 120,GENTAMICINE,120,MG,SOLUTION INJECTABLE,1 BOITE 6 AMPOULE INJECTABLE,77.00,48.00,77.00,G,70%
2679,6118000011545,TANAKAN,EXTRAIT DE GINKGO BILOBA,40,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,71.35,47.20,71.35,P,0%
2680,6118001050345,RECORMON,EPOETINE BETA,1000,UI,PREPARATION INJECTABLE,1 BOITE 6 SERINGUE,-,1097.10,1097.10,P,70%
2681,6118001080236,ANZEMET,DOLASETRON,100,MG,SOLUTION INJECTABLE,1 AMPOULE 5 ML,151.17,100.00,151.17,P,70%
2682,6118001000357,ZAREX,CARBOPLATINE,450,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,2289.00,1944.00,2289.00,G,70%
2683,6118010000478,ARACYTINE,CYTARABINE,1,G,POUDRE POUR SOLUTION INJECTABLE,1 FLACON 5 ML,436.00,290.00,436.00,P,70%
2684,6118001170586,ARACYTINE,CYTARABINE,1,G,POUDRE POUR SOLUTION INJECTABLE,1 FLACON 5 ML,436.00,290.00,436.00,P,70%
2685,6118000190943,BEVIRAN,MEBEVERINE,200,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,44.00,27.40,44.00,G,70%
2686,6118000250258,INDUCTAN,TRIMEBUTINE,100,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,37.60,23.40,37.60,P,70%
2687,6118000150190,RENNIE,CARBONATE DE CALCIUM / CARBONATE DE MAGNESIUM,680 / 80,MG / MG,COMPRIME,1 BOITE 36 COMPRIME,14.45,9.60,14.45,P,0%
2688,6118000080268,GENTAGAM 80,GENTAMICINE,80,MG,SOLUTION INJECTABLE,1 BOITE 25 AMPOULE INJECTABLE,61.20,-,61.20,G,70%
2689,6118001050246,MABTHERA,RITUXIMAB,500,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 50 ML,13737.00,13475.00,13737.00,P,70%
2690,6118000120698,ZADRYL,CETIRIZINE,10,MG,COMPRIME ENROBE SECABLE,1 BOITE 30 COMPRIME ENROBE,91.50,57.00,91.50,G,70%
2691,6118000011088,MUCINUM A L EXTRAIT CASCARA,SENE / CASCARA,30 / 40,MG / MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,21.20,14.00,21.20,P,0%
2692,6118001183999,HUMIRA 40MG,ADALIMUMAB,40,MG,SOLUTION INJECTABLE,1 BOITE 2 STYLO PRE-REMPLI,-,12195.00,12195.00,P,0%
2693,6118001140886,MIVACRON,MIVACURIUM,10,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,-,323.00,323.00,P,0%
2694,6118010120114,ANASTROZOLE COOPER,ANASTROZOLE,1,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,796.00,529.00,796.00,G,70%
2695,6118001100859,CARDENSIEL,BISOPROLOL,2.5,MG,COMPRIME PELLICULE SECABLE,1 BOITE 30 COMPRIME,54.10,33.80,54.10,P,70%
2696,6118010116025,EXJADE,DEFERASIROX,500,MG,COMPRIME DISPERSIBLE,1 BOITE 28 COMPRIME,-,4860.00,4860.00,P,0%
2697,6118001030637,EXJADE,DEFERASIROX,500,MG,COMPRIME DISPERSIBLE,1 BOITE 28 COMPRIME,-,4860.00,4860.00,P,0%
2698,6118001182664,BICNU,CARMUSTINE,100,MG,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 FLACON,505.00,336.00,505.00,P,70%
2699,6118001000135,EQUORAL,CICLOSPORINE,25,MG,CAPSULE MOLLE,1 BOITE 30 CAPSULE,338.00,224.00,338.00,G,70%
2700,6118001020676,PULMICORT TURBUHALER,BUDESONIDE,200,µG,POUDRE POUR INHALATION,1 FLACON 100 DOSE,204.00,127.60,204.00,P,70%
2701,6118000040507,LONGAMYCINE,DOXYCYCLINE,100,MG,GELULE,1 BOITE 10 GELULE,34.60,21.60,34.60,G,70%
2702,6118000033172,TIASUREX LP 1.5 MG,INDAPAMIDE,1.5,MG,COMPRIME LP,1 BOITE 30 COMPRIME A LP,29.30,19.40,29.30,G,0%
2703,6118010024191,EOSINE PHARMA,EOSINE,2,G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 30 ML,6.15,-,6.15,G,0%
2704,6118000060468,LASILIX,FUROSEMIDE,40,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME,34.90,21.60,20.00,P,70%
2705,6118000120308,BIOSULIN R,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE,1 FLACON 10 ML,130.00,81.20,130.00,G,70%
2706,6118001200214,PROGESTERONE RETARD PHARLON,HYDROXYPROGESTERONE,250,MG,SOLUTION INJECTABLE LP,1 BOITE 3 AMPOULE INJECTABLE,66.30,-,66.30,P,0%
2707,6118010019319,AVOLAM,LAMIVUDINE,150,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,256.00,160.00,256.00,G,70%
2708,6118010020278,OLICLINOMEL N4-550E,ACIDES AMINES / HUILES DOLIVE ET SOJA RAFFINES,nan,NA / NA,SOLUTION ET EMULSION POUR PERFUSION,1 POCHE 2 L,-,360.00,360.00,G,0%
2709,6118001250417,OLICLINOMEL N4-550E,ACIDES AMINES / HUILES DOLIVE ET SOJA RAFFINES,nan,NA / NA,SOLUTION ET EMULSION POUR PERFUSION,1 POCHE 2 L,-,360.00,360.00,G,0%
2710,6118001271030,ZIDIME 2G,CEFTAZIDIME,2,G,POUDRE POUR PREPARATION INJECTABLE,1 BOITE 1 FLACON,184.70,122.20,184.70,G,0%
2711,6118001021345,PACLITAXEL MYLAN PHARMA 30 MG/5ML,PACLITAXEL,30,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,430.00,285.00,430.00,G,70%
2712,6118010118647,METFORMINE WIN 500 MG,METFORMINE,500,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,10.40,6.50,10.40,G,70%
2713,6118000012665,METFORMINE WIN 500 MG,METFORMINE,500,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,10.40,6.50,10.40,G,70%
2714,6118000012993,VALSARTAN WIN 160 MG,VALSARTAN,160,MG,COMPRIME PELLICULE SECABLE,1 BOITE 28 COMPRIME PELLICULE SECABLE,186.30,116.40,186.30,G,70%
2715,6118001080939,ASPEGIC,ACIDE ACETYLSALICYLIQUE,500,MG,SOLUTION INJECTABLE,6 AMPOULE 5 ML,57.00,35.50,57.00,P,70%
2716,6118000070245,BIOMOX,AMOXICILLINE,500,MG,GELULE,1 BOITE 24 GELULE,69.30,43.20,69.30,G,70%
2717,6118000031796,PARANTAL,PARACETAMOL,500,MG,GRANULE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,20.50,12.80,20.50,G,70%
2718,6118001142583,VOTRIENT 400 MG,PAZOPANIB,400,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,21907.00,14492.00,21907.00,P,0%
2719,6118010116612,LANTUS SOLOSTAR,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE LP,1 BOITE 1 STYLO PRE-REMPLI,152.50,95.30,152.50,P,70%
2720,6118001081608,LANTUS SOLOSTAR,INSULINE HUMAINE,100,UI,SOLUTION INJECTABLE LP,1 BOITE 1 STYLO PRE-REMPLI,152.50,95.30,152.50,P,70%
2721,6118000190424,EPHEDRYL,PARACETAMOL / TRIPROLIDINE,300 / 2.5,MG / MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME,17.25,11.40,17.25,G,0%
2722,6118010118654,MONOZECLAR 500 MG,CLARITHROMYCINE,500,MG,COMPRIME PELLICULE LP,1 BOITE 10 COMPRIME PELLICULE,163.40,101.80,163.40,P,70%
2723,6118001183838,MONOZECLAR 500 MG,CLARITHROMYCINE,500,MG,COMPRIME PELLICULE LP,1 BOITE 10 COMPRIME PELLICULE,163.40,101.80,163.40,P,70%
2724,6118000020981,RINGER LACTATE SOTHEMA,CHLORURE DE SODIUM / CHLORURE DE POTASSIUM,0.6 / 0.04,G / G,SOLUTION POUR PERFUSION,1 POCHE 1 L,27.90,-,27.90,G,0%
2725,6118010023866,CEFALOTINE PHARMA 1 G (IM - IV),CEFALOTINE,1,G,SOLUTION INJECTABLE,1 BOITE 1 FLACON DE POUDRE+AMPOULE DE SOLVANT,28.50,17.80,28.50,G,70%
2726,6118000091110,CEFALOTINE PHARMA 1 G (IM - IV),CEFALOTINE,1,G,SOLUTION INJECTABLE,1 BOITE 1 FLACON DE POUDRE+AMPOULE DE SOLVANT,28.50,17.80,28.50,G,70%
2727,6118000071549,TANZAAR 50,LOSARTAN,50,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,42.00,26.20,42.00,G,70%
2728,6118000040354,DOLIPRANE,PARACETAMOL,500,MG,COMPRIME EFFERVESCENT,1 BOITE 16 COMPRIME,15.80,9.80,15.30,P,70%
2729,6118001101931,ANASTROZOLE COOPER,ANASTROZOLE,1,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,796.00,529.00,796.00,G,70%
2730,6118001182978,NOZINAN,LEVOMEPROMAZINE,4,%,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 30 ML,38.50,24.00,38.50,P,70%
2731,6118001070886,CARBOSYLANE,CHARBON ACTIVE / DIMETICONE,140 / 45,MG / MG,GELULE,1 BOITE 24 DOSE DE 2 GELULE JUMELEE,44.80,29.60,44.80,G,0%
2732,6118001000319,POTEX,EPOETINE ALFA,3000,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 KIT,492.00,326.00,492.00,G,70%
2733,6118000090137,ASTAPH,FLUCLOXACILLINE,500,MG,GELULE,1 BOITE 12 GELULE,50.00,31.10,50.00,G,70%
2734,6118000190196,BUTAMYL,SALBUTAMOL,100,µG,SUSPENSION POUR INHALATION BUCCALE,1 FLACON 200 DOSE,45.30,28.30,45.30,G,70%
2735,6118001100514,PAVULON,PANCURONIUM,4,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE INJECTABLE,224.90,148.80,224.90,P,0%
2736,6118010025617,TONOCALCIN,SALCATONINE,50,UI,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,255.15,-,255.15,G,0%
2737,6118001140282,ERVEVAX,VACCIN ANTI-RUBEOLE,nan,nan,PREPARATION INJECTABLE,1 BOITE 1 FLACON,75.40,-,75.40,P,70%
2738,6118000180180,GLYCAN 500,METFORMINE,500,MG,COMPRIME PELLICULE,1 BOITE 50 COMPRIME,19.50,12.20,19.50,G,70%
2739,6118000061793,AMAREL,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 60 COMPRIME,115.70,72.30,114.40,P,70%
2740,6118001250080,AVOLAM,LAMIVUDINE,150,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,256.00,160.00,256.00,G,70%
2741,6118001180806,DIPRIVAN,PROPOFOL,200,MG,EMULSION INJECTABLE,1 BOITE 5 AMPOULE,353.00,233.50,353.00,P,0%
2742,6118000080602,DOLGIT,IBUPROFENE,5,%,CREME,1 TUBE 50 G,44.40,29.40,44.40,P,0%
2743,6118000030713,METHERGIN,METHYLERGOMETRINE,0.25,MG,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 10 ML,40.90,25.50,40.90,P,70%
2744,6118010019289,AVIRODIN,INDINAVIR,400,MG,GELULE,1 BOITE 60 GELULE,550.00,365.00,550.00,G,70%
2745,6118001250066,AVIRODIN,INDINAVIR,400,MG,GELULE,1 BOITE 60 GELULE,550.00,365.00,550.00,G,70%
2746,6118001050079,CYMEVENE,GANCICLOVIR,500,MG,LYOPHILISAT POUR PERFUSION,1 FLACON 10 ML,574.00,381.00,574.00,P,70%
2747,6118001081578,AMAREL,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 60 COMPRIME,156.70,97.90,156.70,P,70%
2748,6118000280323,CINET,DOMPERIDONE,10,MG,COMPRIME,1 BOITE 30 COMPRIME,44.00,27.40,44.00,G,70%
2749,6118010019692,CORONAT,CARVEDILOL,6.25,MG,COMPRIME,1 BOITE 30 COMPRIME,49.50,30.90,49.50,G,70%
2750,6118001250172,CORONAT,CARVEDILOL,6.25,MG,COMPRIME,1 BOITE 30 COMPRIME,49.50,30.90,49.50,G,70%
2751,6118000032205,BETADINE,POVIDONE IODEE,10,G,SOLUTION POUR APPLICATION LOCALE,1 FLACON 125 ML,25.00,16.50,25.00,P,0%
2752,6118000120483,TOPSYNE GRAS,FLUOCINONIDE,0.05,%,POMMADE,1 TUBE 15 G,23.60,15.60,23.60,P,0%
2753,6118000100034,DAFLON,FLAVONOIDES MICRONISES,500,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,99.00,65.50,99.00,P,0%
2754,6118010120435,STALEVO 150/37.5/200 MG,ENTACAPONE / LEVODOPA / CARBIDOPA,200 / 150 / 40.50,MG / MG / MG,COMPRIME PELLICULE,1 BOITE 100 COMPRIME PELLICULE,1232.80,815.50,1232.80,P,0%
2755,6118001030743,STALEVO 150/37.5/200 MG,ENTACAPONE / LEVODOPA / CARBIDOPA,200 / 150 / 40.50,MG / MG / MG,COMPRIME PELLICULE,1 BOITE 100 COMPRIME PELLICULE,1232.80,815.50,1232.80,P,0%
2756,6118001200351,ULTRAVIST,IOPROMIDE,300,MG,SOLUTION INJECTABLE,1 FLACON 100 ML,556.50,368.10,556.50,P,0%
2757,6118000050896,OXYGENOR,TRIMETAZIDINE,20,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME,45.00,28.10,45.00,G,70%
2758,6118000070825,TRIFENE,IBUPROFENE,2,%,SUSPENSION BUVABLE,1 FLACON 200 ML,23.50,15.50,23.50,G,70%
2759,6118000250050,CARDURA,DOXAZOSINE,4,MG,COMPRIME,1 BOITE 20 COMPRIME,230.00,152.10,230.00,P,0%
2760,6118000180159,CLOFENE,DICLOFENAC,50,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 20 COMPRIME ENROBE GASTRO-RESISTANT,32.90,20.50,32.40,P,70%
2761,6118000090021,ADO,METFORMINE,850,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,19.00,11.90,19.00,G,70%
2762,6118000060154,SECTRAL,ACEBUTOLOL,200,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,37.80,23.60,37.80,P,70%
2763,6118000021971,SOCLAV NOURISSON,AMOXICILLINE / ACIDE CLAVULANIQUE,100 / 12.5,MG / MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 30 ML,38.00,23.70,38.00,G,70%
2764,6118001141548,ZOVIRAX,ACICLOVIR,5,%,CREME,1 TUBE 2 G,45.00,29.80,45.00,P,0%
2765,6118000061557,TRIADOL,TRAMADOL,50,MG,GELULE,1 BOITE 30 GELULE,60.10,37.40,42.10,P,70%
2766,6118001151059,IRINOCYT 100 MG/5ML,IRINOTECAN,100,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,1313.00,1043.00,1313.00,G,70%
2767,6118010000157,PLAVIX,CLOPIDOGREL,75,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,195.80,122.00,195.80,P,70%
2768,6118001081349,PLAVIX,CLOPIDOGREL,75,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME,195.80,122.00,195.80,P,70%
2769,6118000050841,REJUVA-A,TRETINOINE,0.025,%,CREME,1 TUBE 25 G,228.00,150.50,228.00,P,0%
2770,6118001020027,AMIKACINE MYLAN,AMIKACINE,500,MG,POUDRE POUR SOLUTION INJECTABLE,20 FLACON 4 ML,1069.00,767.00,1069.00,G,70%
2771,6118001090167,LEVITRA,VARDENAFIL,5,MG,COMPRIME PELLICULE,1 BOITE 1 COMPRIME,98.00,64.80,98.00,P,0%
